893 938 16.6934 0.0396102 
893 939 16.6934 0.154069 
793 940 16.6934 0.121603 
793 941 16.6934 0.0420334 
261 942 33.3868 0.35409 
261 943 16.6934 0.356179 
41 944 50.0802 0.339052 
41 945 16.6934 0.12843 
833 946 16.6934 0.038506 
833 947 16.6934 0.168687 
305 948 66.7735 0.435995 
305 949 16.6934 0.137578 
557 950 16.6934 0.0738304 
557 951 16.6934 0.128451 
456 952 267.094 0.976754 
456 953 16.6934 0.167566 
356 954 33.3868 0.244315 
356 955 16.6934 0.105012 
888 956 16.6934 0.0570226 
888 957 16.6934 0.0688753 
879 958 16.6934 0.127278 
879 959 16.6934 0.176127 
623 960 16.6934 0.0753949 
623 961 16.6934 0.288972 
652 962 16.6934 0.154417 
652 963 16.6934 0.172748 
311 964 33.3868 0.18957 
311 965 16.6934 0.240752 
743 966 16.6934 0.0924906 
743 967 16.6934 0.159145 
176 968 50.0802 0.642553 
176 969 16.6934 0.0365425 
477 970 16.6934 0.157096 
477 971 16.6934 0.104648 
350 972 66.7735 0.491989 
350 973 16.6934 0.23251 
294 974 517.495 1.63338 
294 975 16.6934 0.191864 
117 976 267.094 1.24318 
117 977 16.6934 0.198096 
191 978 33.3868 0.301371 
191 979 16.6934 0.122003 
468 980 16.6934 0.0591192 
468 981 16.6934 0.279307 
397 982 33.3868 0.287857 
397 983 16.6934 0.129512 
336 984 16.6934 0.115828 
336 985 16.6934 0.138819 
905 986 16.6934 0.079214 
905 987 16.6934 0.162819 
631 988 16.6934 0.144909 
631 989 16.6934 0.376542 
937 990 16.6934 0.198283 
937 991 16.6934 0.186121 
20 992 717.816 1.75899 
20 993 16.6934 0.0944351 
791 994 16.6934 0.0608697 
791 995 16.6934 0.110208 
76 996 66.7735 0.539235 
76 997 16.6934 0.216142 
